energy_mean,energy_variance,energy_min,energy_max,energy_amplitude,spectral_skewness,spectral_kurtosis,mean_interband_diff,var_interband_diff,spectral_entropy,spectral_entropy_norm,effective_scales,spectral_flatness,energy_cdf_50,energy_cdf_80,idioma,nome_idioma,length
0.03125,0.017452926661535962,0.004417047188587364,0.7666393134187937,0.7622222662302063,5.3843013385269245,27.005330691549933,0.025359513421328774,0.017582297012621224,1.3303785790653722,0.38386611570450363,3.7824750824283297,0.2637864710489949,0.0,0.09375,ar,Árabe,6440
0.03125,0.019424823447985805,0.002906185514098714,0.8072017888396753,0.8042956033255766,5.387180370719882,27.025463077987183,0.027146038768578056,0.0200242304193954,1.146366365665598,0.3307714141575325,3.1467380155503046,0.2242491909166665,0.0,0.0,ar,Árabe,5341
0.03125,0.019319932864077335,0.004076135181617675,0.8051174892584242,0.8010413540768065,5.3874824377520385,27.0275569000775,0.026713552876997834,0.019923328444021046,1.1586321416572218,0.3343105689966866,3.1855728821520457,0.2296850030191695,0.0,0.0,ar,Árabe,5066
0.031249999999999997,0.019072931466290962,0.0040740172386423785,0.8001549038009015,0.7960808865622591,5.3874866775896555,27.027587622771208,0.02646848261899753,0.01958825723709126,1.182747197708721,0.341268703351938,3.26332690403263,0.23548470559099044,0.0,0.0,ar,Árabe,6915
0.031249999999999997,0.01699874638130243,0.00569984295447249,0.7571147422145836,0.7514148992601112,5.3868274997044425,27.0229962311754,0.02562990860528434,0.01752223006281452,1.3833390116028865,0.3991472663815449,3.9881960529180316,0.2835706892558033,0.0,0.15625,ar,Árabe,5380
0.03125,0.005588940753522805,0.002193388665334888,0.419370991492172,0.41717760282683714,4.428871600008045,19.79848249515378,0.018842798642811846,0.003128687525363623,2.2907801454813654,0.6609794311305728,9.882644575042244,0.3725217985366278,0.03125,0.4375,ar,Árabe,6335
0.031249999999999997,0.0030495333185523495,0.01721533789358814,0.33844743366037555,0.3212320957667874,5.373193390942171,26.927631217000418,0.012108532301040895,0.002972056668352902,2.907916227630433,0.8390472641845935,18.31858700329716,0.7404334944392222,0.25,0.6875,ar,Árabe,11509
0.03125,0.019136304374770718,0.0036981719602053476,0.8013958123724779,0.7976976404122725,5.38669712512452,27.022076817091634,0.026611271182839992,0.019461411053768283,1.1731495539107777,0.33849940872963574,3.2321564754179453,0.23054851225365605,0.0,0.0,ar,Árabe,4910
0.03125,0.019116737640570276,0.003659001750715118,0.8010191198717371,0.797360118121022,5.387077439030464,27.02474508518276,0.0266521834233578,0.019797657700625207,1.1762473915519318,0.33939325573011014,3.242184696289908,0.23170068189384063,0.0,0.0,ar,Árabe,5112
0.03125,0.019330354090157736,0.00439159573276206,0.8053291099589924,0.8009375142262304,5.387547704949198,27.028011030024427,0.026453277516969374,0.01992712314260864,1.1579558324037198,0.33411542739545963,3.1834191781012215,0.22985121733898045,0.0,0.0,ar,Árabe,8450
0.031249999999999997,0.02033978675503897,0.002813461151760208,0.8252843867409653,0.8224709255892051,5.3875737214197335,27.028196225650117,0.027049595579949254,0.021044561530024385,1.0590280018483065,0.30557088928581994,2.883566805053003,0.20535149814089818,0.0,0.0,ar,Árabe,11980
0.03125,0.018823765597328547,0.0032926934736725805,0.7951122540035769,0.7918195605299043,5.387402269313569,27.0270065529762,0.026299568077455062,0.019489024290197412,1.2064246072690419,0.3481005596226924,3.3415160368996135,0.24030156336911643,0.0,0.03125,ar,Árabe,8464
0.031249999999999997,0.017830362077729884,0.004558166722712316,0.7746144665405368,0.7700562998178244,5.385822547930735,27.015952476361104,0.02568575785420372,0.01791868322410723,1.2984196684849225,0.37464472334317794,3.6635025419827865,0.25970228775405024,0.0,0.09375,ar,Árabe,6119
0.03125,0.0168717511542222,0.005167479641161621,0.7543578262601865,0.749190346619025,5.385868932272438,27.01630346548818,0.025064653644075813,0.017016143911362153,1.3927195001226336,0.4018539032352559,4.02578329794794,0.28340361582036994,0.0,0.15625,ar,Árabe,4849
0.031249999999999997,0.019465212288421,0.003410277720035016,0.8080182337995903,0.8046079560795553,5.387406261024619,27.027030276990512,0.026769417317108284,0.02013588499617933,1.1438540071669783,0.33004650072815367,3.1388422042614645,0.2253478226988966,0.0,0.0,ar,Árabe,5618
0.03125,0.019578039248296257,0.0037192468151011323,0.8102710415174145,0.8065517947023133,5.387513799384107,27.027776278754295,0.026822109195048068,0.020222666227062702,1.1334965217467552,0.32705796215778654,3.106499475700953,0.22359024937470878,0.0,0.0,ar,Árabe,6333
0.03125,0.006853346847102149,0.0030953398763768395,0.47923485679724065,0.4761395169208638,4.956899213137365,23.820815902264883,0.021159762657113154,0.004620209094400767,2.2433977360551456,0.6473077577096572,9.425301630472568,0.3952023753626374,0.03125,0.40625,ar,Árabe,5191
0.03125,0.014394181489515817,0.006069907403184596,0.6989973444860716,0.6929274370828871,5.381772041406672,26.987551633434798,0.025016396974579105,0.01487133585229529,1.6303188810833145,0.47041059296130827,5.10550250715778,0.33998606635543976,0.0,0.34375,ar,Árabe,5953
