id,idioma,anomalia,exemplo,posicao,tamanho,media_utf8
24769,ps,repeated_nonascii,افغانستان,21,7032,1257.3807
24770,ps,wiki_markup,,0,6807,1298.6314
24770,ps,repeated_nonascii,فرمانونه,8,6807,1298.6314
24771,ps,standalone_number,۶۲۰۰۰۰,388,5006,1245.2429
24771,ps,wiki_markup,,0,5006,1245.2429
24771,ps,repeated_nonascii,افریقا,8,5006,1245.2429
24772,ps,standalone_number,١٩٢١٢٠٠٥,1803,5095,1249.6506
24772,ps,wiki_markup,,0,5095,1249.6506
24772,ps,repeated_nonascii,دقبيلي,16,5095,1249.6506
24773,ps,wiki_markup,,0,6743,1270.4792
24773,ps,repeated_nonascii,انګلستان,2,6743,1270.4792
24774,ps,standalone_number,۱۸۳۲۱۸۴۲,5242,6593,1257.43
24774,ps,wiki_markup,,0,6593,1257.43
24774,ps,repeated_nonascii,امریکايي,110,6593,1257.43
24775,ps,wiki_markup,,0,4988,1255.8567
24775,ps,repeated_nonascii,ارواښاد,0,4988,1255.8567
24776,ps,wiki_markup,,0,5941,1250.2986
24776,ps,repeated_nonascii,اګنوسټېزم,0,5941,1250.2986
24777,ps,wiki_markup,,0,11710,1232.7354
24777,ps,repeated_nonascii,نړېواله,13,11710,1232.7354
24778,ps,url,www.rta.org.af/index.php/.../1920140209121303,5082,5127,1235.6688
24778,ps,standalone_number,1920140209121303,5111,5127,1235.6688
24778,ps,wiki_markup,,0,5127,1235.6688
24778,ps,repeated_nonascii,تودوخې,36,5127,1235.6688
24779,ps,standalone_number,20100131,2388,7019,1233.4739
24779,ps,wiki_markup,,0,7019,1233.4739
24779,ps,repeated_nonascii,احمدولي,0,7019,1233.4739
24780,ps,wiki_markup,,0,5236,1259.0332
24780,ps,repeated_nonascii,افغانستان,18,5236,1259.0332
24781,ps,wiki_markup,,0,6356,1135.7664
24781,ps,repeated_nonascii,ترکيبوونکي,96,6356,1135.7664
24782,ps,url,http://afghanistan.saarctourism.org/language.html,6401,6492,1222.5921
24782,ps,standalone_number,۲۵۰۰۰,5214,6492,1222.5921
24782,ps,wiki_markup,,0,6492,1222.5921
24782,ps,repeated_nonascii,افغانستان,17,6492,1222.5921
24783,ps,wiki_markup,,0,10184,1221.6394
24783,ps,repeated_nonascii,مارګاریټ,0,10184,1221.6394
24784,ps,url,https://www.taleemulislam.net/bashpar.php?id9607,7082,7130,1216.0295
24784,ps,wiki_markup,,0,7130,1216.0295
24784,ps,repeated_nonascii,ابوالفتح,98,7130,1216.0295
24785,ps,wiki_markup,,0,5110,1273.8706
24785,ps,repeated_nonascii,نړيوال,18,5110,1273.8706
24786,ps,url,www.stockach.de,1346,5606,1216.7465
24786,ps,standalone_number,۷۸۳۳۳,1307,5606,1216.7465
24786,ps,wiki_markup,,0,5606,1216.7465
24786,ps,repeated_nonascii,شټوکاخ,9,5606,1216.7465
24787,ps,wiki_markup,,0,6891,1120.797
24787,ps,repeated_nonascii,ايوارت,6,6891,1120.797
24788,ps,wiki_markup,,0,6325,1312.2631
24788,ps,repeated_nonascii,بیوکېمیا,14,6325,1312.2631
24789,ps,wiki_markup,,0,5255,1268.0335
24789,ps,repeated_nonascii,افغانستان,2,5255,1268.0335
24790,ps,standalone_number,۲۵۰۰۰,3656,7986,1255.7363
24790,ps,wiki_markup,,0,7986,1255.7363
24790,ps,repeated_nonascii,ګلبدین,2,7986,1255.7363
24791,ps,url,http://shahamat1.com/?p%3D72865&hlpsAF,7174,7212,1248.2224
24791,ps,wiki_markup,,0,7212,1248.2224
24791,ps,repeated_nonascii,مرسلین,24,7212,1248.2224
24792,ps,wiki_markup,,0,5978,1229.1877
24792,ps,repeated_nonascii,جمهوريت,13,5978,1229.1877
24793,ps,wiki_markup,,0,6332,1208.0441
24793,ps,repeated_nonascii,پيټريک,0,6332,1208.0441
24794,ps,standalone_number,۱۹۵۴۱۹۷۰,84,6357,1253.6204
24794,ps,wiki_markup,,0,6357,1253.6204
24794,ps,repeated_nonascii,اقتصاد,6,6357,1253.6204
24795,ps,standalone_number,۵۷۴۰۰۰,143,7535,1240.3504
24795,ps,wiki_markup,,0,7535,1240.3504
24795,ps,repeated_nonascii,افغانستان,7,7535,1240.3504
24797,ps,standalone_number,29155,785,6903,1222.7321
24797,ps,wiki_markup,,0,6903,1222.7321
24797,ps,repeated_nonascii,پروګرام,16,6903,1222.7321
24798,ps,wiki_markup,,0,6110,1352.181
24798,ps,repeated_nonascii,قانوني,0,6110,1352.181
24799,ps,standalone_number,۲۰۰۰۰,7026,8691,1191.5816
24799,ps,wiki_markup,,0,8691,1191.5816
24799,ps,repeated_nonascii,پاکستانی,46,8691,1191.5816
24800,ps,wiki_markup,,0,7620,1281.9484
24800,ps,repeated_nonascii,ایالاتو,9,7620,1281.9484
24801,ps,wiki_markup,,0,47929,1260.7312
24801,ps,repeated_nonascii,ووایاست,49,47929,1260.7312
24802,ps,url,http://www.bbc.co.uk/pashto/news/story/2005/04/050417_pilwazyffazliim.shtml,2564,6144,1208.5339
24802,ps,standalone_number,1719791,2681,6144,1208.5339
24802,ps,wiki_markup,,0,6144,1208.5339
24802,ps,repeated_nonascii,افغانستان,16,6144,1208.5339
24803,ps,wiki_markup,,0,6564,1256.5472
24803,ps,repeated_nonascii,سولومن,0,6564,1256.5472
24804,ps,wiki_markup,,0,6512,1192.9092
24804,ps,repeated_nonascii,کاسپار,6,6512,1192.9092
24805,ps,standalone_number,۴۰۰۰۰,6035,7221,1239.1979
24805,ps,wiki_markup,,0,7221,1239.1979
24805,ps,repeated_nonascii,۱۸۶۵۱۸۹۶ز,22,7221,1239.1979
24806,ps,wiki_markup,,0,6500,1258.1857
24806,ps,repeated_nonascii,ستانیسلاس,18,6500,1258.1857
24807,ps,wiki_markup,,0,6807,1214.2819
24807,ps,repeated_nonascii,استراليا,0,6807,1214.2819
24808,ps,standalone_number,۲۰۰۰۰,421,6479,1245.9505
24808,ps,wiki_markup,,0,6479,1245.9505
24808,ps,repeated_nonascii,کوپړۍ،,54,6479,1245.9505
24809,ps,standalone_number,۱۱۱۹۹۰,31,7120,1090.3865
24809,ps,wiki_markup,,0,7120,1090.3865
24809,ps,repeated_nonascii,اوکيشوټ,11,7120,1090.3865
24810,ps,wiki_markup,,0,6646,1235.9127
24810,ps,repeated_nonascii,لینئوس,5,6646,1235.9127
24811,ps,html_tag,</br>,1628,6115,1186.6378
24811,ps,standalone_number,19734,1329,6115,1186.6378
24811,ps,wiki_markup,,0,6115,1186.6378
24811,ps,repeated_nonascii,یادیږي,71,6115,1186.6378
24812,ps,wiki_markup,,0,7203,1274.8095
24812,ps,repeated_nonascii,راهیسې,13,7203,1274.8095
24813,ps,wiki_markup,,0,6580,1168.9874
24813,ps,repeated_nonascii,نارینه,2,6580,1168.9874
24814,ps,standalone_number,۱۴۱۰۰,1277,6562,1275.3997
24814,ps,wiki_markup,,0,6562,1275.3997
24814,ps,repeated_nonascii,ګوریلاګانې,0,6562,1275.3997
24815,ps,wiki_markup,,0,6715,1248.1722
24815,ps,repeated_nonascii,ګالیله,71,6715,1248.1722
24816,ps,url,http://domainhelp.opensrs.net,4116,4867,1064.5126
24816,ps,excessive_whitespace,    ,2142,4867,1064.5126
24816,ps,standalone_number,20111119,4155,4867,1064.5126
24816,ps,wiki_markup,,0,4867,1064.5126
24816,ps,repeated_nonascii,افغانستان,2,4867,1064.5126
24817,ps,url,https://www.avapress.com/fa/news/127198/%DA%AF%D8%B1%D8%A7%D9%85%DB%8C%D8%AF%D8%A7%D8%B4%D8%AA%D9%85%D9%82%D8%A7%D9%85%D,2622,5745,1054.7469
24817,ps,standalone_number,127198,2655,5745,1054.7469
24817,ps,wiki_markup,,0,5745,1054.7469
24817,ps,repeated_nonascii,ننگرهار,57,5745,1054.7469
24818,ps,wiki_markup,,0,6705,1287.1576
24818,ps,repeated_nonascii,فنیکیان,0,6705,1287.1576
24819,ps,wiki_markup,,0,7330,1267.5356
24819,ps,repeated_nonascii,کایناتو,2,7330,1267.5356
24820,ps,standalone_number,۹۱۹۰۲,2909,5199,1249.2162
24820,ps,wiki_markup,,0,5199,1249.2162
24820,ps,repeated_nonascii,نړیوالې,21,5199,1249.2162
24821,ps,standalone_number,۱۴۰۰۰,8998,10238,1253.7036
24821,ps,wiki_markup,,0,10238,1253.7036
24821,ps,repeated_nonascii,ککړتیا,0,10238,1253.7036
24822,ps,wiki_markup,,0,6839,1278.3261
24822,ps,repeated_nonascii,افغانستان,3,6839,1278.3261
24823,ps,excessive_whitespace,        ,6490,41488,1130.565
24823,ps,standalone_number,۱۰۰۲۰۰,28800,41488,1130.565
24823,ps,wiki_markup,,0,41488,1130.565
24823,ps,repeated_nonascii,انکشاف,7,41488,1130.565
24824,ps,standalone_number,۱۸۹۶۱۹۱۶,16,6329,1253.1811
24824,ps,wiki_markup,,0,6329,1253.1811
24824,ps,repeated_nonascii,پرمختلونکی,0,6329,1253.1811
24825,ps,excessive_whitespace,     ,3765,7250,1189.3141
24825,ps,wiki_markup,,0,7250,1189.3141
24825,ps,repeated_nonascii,الیزابت،,23,7250,1189.3141
24826,ps,standalone_number,۲۱۵۰۰۰,127,6851,1264.6887
24826,ps,wiki_markup,,0,6851,1264.6887
24826,ps,repeated_nonascii,مدیترانې,37,6851,1264.6887
24827,ps,standalone_number,۱۲۰۰۰۰,1804,5049,1207.5587
24827,ps,wiki_markup,,0,5049,1207.5587
24827,ps,repeated_nonascii,اطلاعاتو,15,5049,1207.5587
24828,ps,standalone_number,۱۷۸۳۱۸۶۳,5271,7101,1258.3383
24828,ps,wiki_markup,,0,7101,1258.3383
24828,ps,repeated_nonascii,فریدریک,0,7101,1258.3383
24829,ps,standalone_number,۵۶۰۰۰,237,6912,1256.8734
24829,ps,wiki_markup,,0,6912,1256.8734
24829,ps,repeated_nonascii,انګلیسي,6,6912,1256.8734
24830,ps,standalone_number,۵۲۲۰۰۰,1062,6614,1270.598
24830,ps,wiki_markup,,0,6614,1270.598
24830,ps,repeated_nonascii,هولوکاسټ,3,6614,1270.598
24831,ps,wiki_markup,,0,8882,1247.569
24831,ps,repeated_nonascii,پاکستان,18,8882,1247.569
24832,ps,url,http://playground.sun.com/pub/ipng/html,19040,19220,878.7567
24832,ps,excessive_whitespace,                                                 ,70,19220,878.7567
24832,ps,standalone_number,20110104,19089,19220,878.7567
24832,ps,wiki_markup,,0,19220,878.7567
24832,ps,repeated_nonascii,انګلیسي,16,19220,878.7567
24833,ps,wiki_markup,,0,6318,1245.7189
24833,ps,repeated_nonascii,افغانستان,2,6318,1245.7189
24834,ps,standalone_number,۲۷۳۹۵۵۱,355,6772,1261.2741
24834,ps,wiki_markup,,0,6772,1261.2741
24834,ps,repeated_nonascii,انګلیسي,29,6772,1261.2741
24835,ps,standalone_number,۱۲۰۰۰,4390,5587,1277.9755
24835,ps,wiki_markup,,0,5587,1277.9755
24835,ps,repeated_nonascii,ماریتا,45,5587,1277.9755
24836,ps,excessive_whitespace,     ,308,6294,1257.7672
24836,ps,standalone_number,۱۰۰۰۰,1391,6294,1257.7672
24836,ps,wiki_markup,,0,6294,1257.7672
24836,ps,repeated_nonascii,وروسته,44,6294,1257.7672
24837,ps,excessive_whitespace,       ,2408,5891,1245.3403
24837,ps,wiki_markup,,0,5891,1245.3403
24837,ps,repeated_nonascii,امریکایي,77,5891,1245.3403
24838,ps,wiki_markup,,0,5485,1236.6614
24838,ps,repeated_nonascii,نړيوال,0,5485,1236.6614
24839,ps,wiki_markup,,0,5029,1223.0024
24839,ps,repeated_nonascii,نصیرالدین,0,5029,1223.0024
24840,ps,standalone_number,۱۴۰۰۰,4340,6534,1265.9376
24840,ps,wiki_markup,,0,6534,1265.9376
24840,ps,repeated_nonascii,کلابندي,13,6534,1265.9376
24841,ps,wiki_markup,,0,6772,1148.6339
24841,ps,repeated_nonascii,متحدينو,27,6772,1148.6339
24842,ps,wiki_markup,,0,18819,1254.2189
24842,ps,repeated_nonascii,کلتوري,6,18819,1254.2189
24843,ps,wiki_markup,,0,7408,1237.6781
24843,ps,repeated_nonascii,انګلیسي,22,7408,1237.6781
24844,ps,standalone_number,20100713,5967,6028,457.6272
24844,ps,wiki_markup,,0,6028,457.6272
24844,ps,repeated_nonascii,نسخوږی,0,6028,457.6272
24845,ps,excessive_whitespace,    ,3487,5111,1241.8225
24845,ps,wiki_markup,,0,5111,1241.8225
24845,ps,repeated_nonascii,چابهار,0,5111,1241.8225
24846,ps,standalone_number,۳۱۱۷۲,983,6228,1244.1105
24846,ps,wiki_markup,,0,6228,1244.1105
24846,ps,repeated_nonascii,ارمنیانو,2,6228,1244.1105
24847,ps,wiki_markup,,0,6977,1253.144
24847,ps,repeated_nonascii,ګیلېسپي,5,6977,1253.144
24848,ps,wiki_markup,,0,6765,1242.1463
24848,ps,repeated_nonascii,کوانټم,57,6765,1242.1463
24849,ps,wiki_markup,,0,5041,1238.6259
24849,ps,repeated_nonascii,یوسفزی,35,5041,1238.6259
24850,ps,wiki_markup,,0,5533,1200.0432
24850,ps,repeated_nonascii,عبدالغني,0,5533,1200.0432
24851,ps,wiki_markup,,0,6128,1257.9044
24851,ps,repeated_nonascii,پاتریس,10,6128,1257.9044
24852,ps,url,https://www.taleemulislam.net/bashpar.php?id8984,21668,21716,1241.8471
24852,ps,wiki_markup,,0,21716,1241.8471
24852,ps,repeated_nonascii,پیدائښت,3,21716,1241.8471
24853,ps,url,https://knoema.com/atlas/Afghanistan/Badghis/Population,2841,7953,1234.5319
24853,ps,excessive_whitespace,    ,3286,7953,1234.5319
24853,ps,standalone_number,۲۰۵۹۱,384,7953,1234.5319
24853,ps,wiki_markup,,0,7953,1234.5319
24853,ps,repeated_nonascii,بادغيس,2,7953,1234.5319
24854,ps,wiki_markup,,0,7267,1236.7904
24854,ps,repeated_nonascii,لوپامودرا,0,7267,1236.7904
24855,ps,wiki_markup,,0,5873,1222.0804
24855,ps,repeated_nonascii,شخصیتونه,24,5873,1222.0804
24856,ps,wiki_markup,,0,5861,1253.4974
24856,ps,repeated_nonascii,فبروري,77,5861,1253.4974
24857,ps,url,https://frfr.facebook.com/1596820697257390/posts/1720947814844677/,2190,7651,1131.9238
24857,ps,standalone_number,1596820697257390,2216,7651,1131.9238
24857,ps,wiki_markup,,0,7651,1131.9238
24857,ps,repeated_nonascii,پاکستان,5,7651,1131.9238
24858,ps,wiki_markup,,0,5013,1212.0473
24858,ps,repeated_nonascii,ابوبکر,124,5013,1212.0473
24859,ps,wiki_markup,,0,6799,1279.0074
24859,ps,repeated_nonascii,انگرېزي,8,6799,1279.0074
24860,ps,excessive_whitespace,    ,6203,6216,1197.737
24860,ps,wiki_markup,,0,6216,1197.737
24860,ps,repeated_nonascii,لاتویج,6,6216,1197.737
24861,ps,standalone_number,۲۰۰۰۰۰,4471,6750,1204.82
24861,ps,wiki_markup,,0,6750,1204.82
24861,ps,repeated_nonascii,نړيوال,2,6750,1204.82
24862,ps,standalone_number,۴۸۰۰۰,2503,5987,1310.324
24862,ps,wiki_markup,,0,5987,1310.324
24862,ps,repeated_nonascii,کمپيوټر,5,5987,1310.324
24863,ps,wiki_markup,,0,6491,1227.201
24863,ps,repeated_nonascii,ایوریسټ,2,6491,1227.201
24864,ps,standalone_number,20221209,4134,7788,1197.1356
24864,ps,wiki_markup,,0,7788,1197.1356
24864,ps,repeated_nonascii,انډرومېډا,0,7788,1197.1356
24865,ps,wiki_markup,,0,5977,1322.8307
24865,ps,repeated_nonascii,اېلونه,6,5977,1322.8307
24866,ps,standalone_number,10000,2512,6944,1225.5683
24866,ps,wiki_markup,,0,6944,1225.5683
24866,ps,repeated_nonascii,ايالات,6,6944,1225.5683
24867,ps,excessive_whitespace,    ,16,13693,1081.3533
24867,ps,wiki_markup,,0,13693,1081.3533
24867,ps,repeated_nonascii,تاریخچه,7,13693,1081.3533
24868,ps,wiki_markup,,0,9066,1236.763
24868,ps,repeated_nonascii,תָּנָ״ךְ,22,9066,1236.763
24869,ps,excessive_whitespace,    ,4537,5023,1285.1487
24869,ps,wiki_markup,,0,5023,1285.1487
24869,ps,repeated_nonascii,انگلیسي,9,5023,1285.1487
24870,ps,wiki_markup,,0,14862,1271.4678
24870,ps,repeated_nonascii,ډيسمبر,66,14862,1271.4678
24871,ps,excessive_whitespace,       ,7147,7176,1274.9422
24871,ps,standalone_number,۱۹۵۴۱۹۶۸,2,7176,1274.9422
24871,ps,wiki_markup,,0,7176,1274.9422
24871,ps,repeated_nonascii,۱۹۵۴۱۹۶۸,2,7176,1274.9422
24872,ps,url,http://en.wikipedia.org/wiki/Mahwash,5341,5377,1209.0166
24872,ps,excessive_whitespace,    ,4492,5377,1209.0166
24872,ps,wiki_markup,,0,5377,1209.0166
24872,ps,repeated_nonascii,ولسوالي,5,5377,1209.0166
24873,ps,standalone_number,۴۷۰۳۹۹,2697,6964,1217.7101
24873,ps,wiki_markup,,0,6964,1217.7101
24873,ps,repeated_nonascii,روزنپوهنه,0,6964,1217.7101
24874,ps,wiki_markup,,0,6502,1264.8982
24874,ps,repeated_nonascii,مارشال,5,6502,1264.8982
24875,ps,excessive_whitespace,         ,1216,14405,1210.7724
24875,ps,standalone_number,208282,14038,14405,1210.7724
24875,ps,wiki_markup,,0,14405,1210.7724
24875,ps,repeated_nonascii,دخلیفه,1,14405,1210.7724
24876,ps,excessive_whitespace,    ,1642,5379,1080.4624
24876,ps,standalone_number,20120728,752,5379,1080.4624
24876,ps,wiki_markup,,0,5379,1080.4624
24876,ps,repeated_nonascii,مابعدالطبیعه,79,5379,1080.4624
24877,ps,wiki_markup,,0,6339,1266.331
24877,ps,repeated_nonascii,۱۷۵۶۱۷۶۳ز,16,6339,1266.331
24878,ps,wiki_markup,,0,9820,1247.9571
24878,ps,repeated_nonascii,ځوانکې,20,9820,1247.9571
24879,ps,wiki_markup,,0,6727,1267.1406
24879,ps,repeated_nonascii,انګلیسي,14,6727,1267.1406
24880,ps,wiki_markup,,0,8236,1146.4446
24880,ps,repeated_nonascii,ژبدودیز,7,8236,1146.4446
24881,ps,wiki_markup,,0,5611,1252.5783
24881,ps,repeated_nonascii,شاوخوا,96,5611,1252.5783
24882,ps,standalone_number,20152016,3290,6203,1249.6279
24882,ps,wiki_markup,,0,6203,1249.6279
24882,ps,repeated_nonascii,سرغړونې,85,6203,1249.6279
24883,ps,wiki_markup,,0,6634,1241.6708
24883,ps,repeated_nonascii,کمېدونکې,3,6634,1241.6708
24884,ps,standalone_number,89000,1291,6865,1209.0095
24884,ps,wiki_markup,,0,6865,1209.0095
24884,ps,repeated_nonascii,بلاکسټون,9,6865,1209.0095
24885,ps,wiki_markup,,0,11105,1207.4014
24885,ps,repeated_nonascii,انټرنټ,2,11105,1207.4014
24886,ps,standalone_number,۱۲۳۶۶۴۷۰,4792,6419,1256.4635
24886,ps,wiki_markup,,0,6419,1256.4635
24886,ps,repeated_nonascii,سرشمېرنې,2,6419,1256.4635
24887,ps,standalone_number,۱۹۴۲۱۹۹۵,5740,16160,1253.5515
24887,ps,wiki_markup,,0,16160,1253.5515
24887,ps,repeated_nonascii,اوباما,10,16160,1253.5515
24888,ps,standalone_number,۳۵۷۵۰,2598,5586,1267.0754
24888,ps,wiki_markup,,0,5586,1267.0754
24888,ps,repeated_nonascii,اېوريپېډيا,0,5586,1267.0754
24889,ps,excessive_whitespace,             ,7178,7506,1202.0878
24889,ps,standalone_number,۱۴۰۴۱۹۸۵,6759,7506,1202.0878
24889,ps,wiki_markup,,0,7506,1202.0878
24889,ps,repeated_nonascii,ابوعبيده,12,7506,1202.0878
24890,ps,wiki_markup,,0,6330,1243.3548
24890,ps,repeated_nonascii,افغانان,0,6330,1243.3548
24891,ps,wiki_markup,,0,7051,1284.0587
24891,ps,repeated_nonascii,کپیټالیزم,6,7051,1284.0587
24892,ps,standalone_number,۱۰۰۰۰۰,6476,6593,1243.8093
24892,ps,wiki_markup,,0,6593,1243.8093
24892,ps,repeated_nonascii,کیمیاوي,4,6593,1243.8093
24893,ps,wiki_markup,,0,6929,1236.282
24893,ps,repeated_nonascii,چاپېريالپوهنه,5,6929,1236.282
24894,ps,standalone_number,۱۹۲۴۱۹۳۰,4356,6395,1283.3617
24894,ps,wiki_markup,,0,6395,1283.3617
